OBJECTID,GEOID,County,City,TotalPop,LowInc_PEC,POC_PEC,VulAge_PEC,PWD_PEC,LEP_PEC,LVTA_PEC,HHCostB_PEC,NoHS_PEC,SinParHH_PEC,OthPriorityPops,YEAR,GlobalID,created_user,created_date,last_edited_user,last_edited_date
1147,06059074109,Orange,Santa Ana,3044,1,1,1,0,0,1,0,1,1,4,2023,{FDEF716A-5388-49AF-A458-12663FA36779},,,,
1148,06059074111,Orange,Santa Ana,5533,1,1,0,1,1,1,1,1,0,5,2023,{E76EE28E-640F-45BD-9172-8A8DFE03A86F},,,,
1149,06111002901,Ventura,Oxnard,5421,1,1,1,0,0,0,1,1,0,3,2023,{AE87F0D1-A1CD-4767-AB90-E9111346C094},,,,
1150,06037532302,Los Angeles,Commerce,4800,1,1,1,1,1,0,0,1,1,5,2023,{B00B34D9-58B5-4DE4-A052-7EC2F515F511},,,,
1151,06037532303,Los Angeles,Commerce,4338,1,1,1,1,1,0,1,1,1,6,2023,{005D0594-B51A-43FF-A422-CC5B3E9B35E4},,,,
1152,06037532304,Los Angeles,Commerce,4072,1,1,1,1,1,0,0,1,1,5,2023,{CA8B722F-8C6E-494A-A652-C76EF9B04DC4},,,,
1153,06037532500,Los Angeles,Huntington Park,4155,1,1,1,0,1,0,1,1,1,5,2023,{C89898D9-D2AD-4E42-A143-6035656B5187},,,,
1154,06037541100,Los Angeles,Unincorporated,3161,1,1,1,1,0,0,1,1,1,5,2023,{2B3F9EBA-FE0A-4E03-8E66-3E85E3F89202},,,,
1155,06037541300,Los Angeles,Compton,5511,0,1,1,1,0,0,1,1,0,4,2023,{C56A9DC2-40C8-486C-A8A3-0EA21207B59F},,,,
1156,06037541603,Los Angeles,Compton,3110,1,1,1,0,1,1,1,1,1,6,2023,{D237E38C-451A-4CCB-A361-D46C6BA4569A},,,,
1157,06037541604,Los Angeles,Compton,4755,1,1,1,0,0,0,1,1,1,4,2023,{FA5458E2-5B02-46D1-AB3B-6510BB4B905E},,,,
1158,06037555001,Los Angeles,Lakewood,5339,1,1,1,1,0,1,1,1,1,6,2023,{7FA60186-EE14-407A-AE13-5614EDF1F90C},,,,
1159,06037555211,Los Angeles,Hawaiian Gardens,5588,1,1,1,0,1,1,1,1,1,6,2023,{BB5058A4-1BF4-40B9-84CD-255C97B572CD},,,,
1160,06037555212,Los Angeles,Hawaiian Gardens,5708,1,1,1,0,1,1,0,1,0,4,2023,{340CD5C6-9F51-41B8-894D-4B86B88C5D8A},,,,
1161,06037532605,Los Angeles,Huntington Park,3908,1,1,1,0,1,0,1,1,1,5,2023,{27051744-47A0-43C2-A866-DF7526B25491},,,,
1162,06037532700,Los Angeles,Unincorporated,3219,1,1,1,0,1,0,0,1,1,4,2023,{21A94A49-D95D-4CC9-BFB5-81262E069A14},,,,
1163,06037533104,Los Angeles,Huntington Park,4816,1,1,1,0,1,0,0,1,1,4,2023,{66EDED10-9DEF-4286-912F-B841BD280345},,,,
1164,06037533201,Los Angeles,Huntington Park,2663,1,1,1,0,1,0,0,1,1,4,2023,{82487EB1-3690-4A07-8672-22D457D5617D},,,,
1165,06037533300,Los Angeles,Maywood,3208,1,1,1,0,1,0,1,1,1,5,2023,{161B7AA5-B299-400F-B96D-361F8946C766},,,,
1166,06111004600,Ventura,Unincorporated,2000,1,0,1,1,0,1,1,0,1,5,2023,{30613390-36F7-41D6-B7A4-927E95A4B5E2},,,,
1167,06037570202,Los Angeles,Long Beach,6552,1,1,1,1,0,0,1,1,0,4,2023,{97D52378-0C5B-4078-8A66-E567BDEC2E43},,,,
1168,06037570203,Los Angeles,Long Beach,4432,1,1,1,0,0,1,1,1,1,5,2023,{43D102C8-2B6F-44AB-BFBE-9DDE66309CEA},,,,
1169,06037570204,Los Angeles,Long Beach,4581,0,1,1,1,1,1,0,1,0,5,2023,{82A058DE-8FDA-433A-9E02-B7670056C06D},,,,
1170,06037570303,Los Angeles,Long Beach,4576,1,1,1,0,0,0,1,1,1,4,2023,{0B05BC0A-98C6-4675-9E4B-7818F0FE7D62},,,,
1171,06037533401,Los Angeles,Maywood,5067,1,1,1,0,1,1,0,1,1,5,2023,{FF904948-0000-4936-BDC8-599380B61C63},,,,
1172,06037533601,Los Angeles,Bell,4411,1,1,1,0,1,0,1,1,0,4,2023,{FCBAD38D-F1E9-4C32-8082-161AAFB1D978},,,,
1173,06037533602,Los Angeles,Bell,5208,1,1,1,0,1,0,1,1,1,5,2023,{059D03DC-07DD-4DB8-B106-CCE8EF5F9AD6},,,,
1174,06037533702,Los Angeles,Maywood,3550,1,1,1,0,1,0,1,1,1,5,2023,{A090BB94-CAE1-4D4A-8EBD-F145E05738E9},,,,
1175,06059074108,Orange,Santa Ana,4829,1,1,0,0,0,0,0,1,0,1,2023,{2A818784-11B6-4FE9-AD4B-EC9A172004C5},,,,
1176,06059074200,Orange,Santa Ana,9032,1,1,1,0,1,1,1,1,0,5,2023,{C8BA71C5-0770-4111-98D6-D2EA22AADDD0},,,,
1177,06111003201,Ventura,Oxnard,4352,1,1,1,0,1,1,0,1,1,5,2023,{DBD9C505-2885-4542-AC2F-4F8288180FA3},,,,
1178,06059001301,Orange,La Habra,6936,1,1,0,0,1,0,1,0,0,2,2023,{2FC7F602-A467-49E9-874D-832A78DB54AE},,,,
1179,06059063903,Orange,Costa Mesa,3804,0,1,1,1,0,1,1,1,0,5,2023,{EC77F937-B95C-4A71-ABD1-102F69C3088C},,,,
1180,06059063904,Orange,Costa Mesa,4448,1,1,1,1,1,0,1,1,0,5,2023,{58D95EB7-88AE-412D-980E-2D03C21BF3F8},,,,
1181,06059063906,Orange,Costa Mesa,6654,1,1,0,1,1,0,1,1,0,4,2023,{2149F1AC-ED9A-4701-BDEB-41EECF09E9B5},,,,
1182,06059001202,Orange,La Habra,3902,1,1,1,1,1,1,1,1,1,7,2023,{F51F5CED-62BE-4157-A5DB-D7A6CECCB73B},,,,
1183,06065040814,Riverside,Corona,4825,1,1,1,0,0,0,1,0,1,3,2023,{A855BD94-9ED5-4F00-A274-B441E72B55FE},,,,
1184,06037236102,Los Angeles,Los Angeles,3607,1,1,0,1,0,0,1,0,0,2,2023,{11517CF6-2D24-4DEF-8874-09C455F74830},,,,
1185,06037409100,Los Angeles,Unincorporated,5460,1,1,1,0,1,1,1,1,0,5,2023,{0E6D067A-F969-4897-B80C-051BDD4DC410},,,,
1186,06037231601,Los Angeles,Los Angeles,2394,1,1,0,1,0,0,1,1,0,3,2023,{F6DC17E5-7882-468A-8932-7C204FCCD7C6},,,,
1187,06037231603,Los Angeles,Los Angeles,2868,1,1,1,1,1,0,1,1,1,6,2023,{A4B5C6B8-17FB-4EEE-B4C0-5A577CAA55D4},,,,
1188,06037236205,Los Angeles,Los Angeles,2846,1,1,1,1,1,1,1,1,1,7,2023,{AEF2CCBA-FEB8-4730-B986-80D661D645AA},,,,
1189,06037231301,Los Angeles,Los Angeles,2593,1,1,1,1,1,0,1,1,1,6,2023,{AFAA5C98-8611-4243-90D6-2C0560A3AE74},,,,
1190,06037231302,Los Angeles,Los Angeles,3265,1,1,0,0,0,0,0,1,1,2,2023,{817A00AB-37EE-4C74-9A6B-A43DB51F6721},,,,
1191,06037532607,Los Angeles,Huntington Park,5391,1,1,1,1,1,0,1,1,1,6,2023,{931C6C88-6896-4574-8443-0426D39D964C},,,,
1192,06037530007,Los Angeles,Montebello,6544,0,1,1,1,0,0,1,0,1,4,2023,{E6DB71DC-E02F-4291-B2AA-1C88D0FBEB55},,,,
1193,06037502700,Los Angeles,Santa Fe Springs,7429,0,1,1,1,0,0,0,1,1,4,2023,{996F3E47-32C7-4E3D-A9C2-49C1E5A3E9C1},,,,
1194,06037276102,Los Angeles,Los Angeles,3081,0,1,1,1,0,0,1,0,1,4,2023,{08F2EF5C-ECCB-49CB-AB4D-3332851B1760},,,,
1195,06037533108,Los Angeles,Huntington Park,4579,1,1,1,0,1,0,1,1,1,5,2023,{27D72730-8C1B-4766-8B93-1EC5907402CE},,,,
1196,06037482521,Los Angeles,Unincorporated,5533,1,1,1,0,1,1,1,1,0,5,2023,{781E0468-E486-450E-9FFB-775A243E1B7C},,,,
1197,06037183300,Los Angeles,Los Angeles,3517,1,1,0,1,0,1,0,0,0,2,2023,{3621A8C5-A969-4EFC-9E0D-382F4CE6F28E},,,,
1198,06037183520,Los Angeles,Los Angeles,3944,1,1,1,0,0,1,0,1,1,4,2023,{75FFECCF-B274-4D5B-98F3-622EF82D4B8E},,,,
1199,06037183610,Los Angeles,Los Angeles,2909,1,1,0,1,0,0,1,1,0,3,2023,{836C5B00-2D34-48B7-A882-CD0E05FA311B},,,,
1200,06037185310,Los Angeles,Los Angeles,3053,1,1,1,0,1,0,0,1,0,3,2023,{75F90C40-9A04-4922-AA9A-D7D8A71ACA50},,,,
1201,06037405101,Los Angeles,Baldwin Park,5185,1,1,1,0,1,1,1,1,0,5,2023,{83CB8EE8-89C0-4970-B239-5FAA435A33F7},,,,
1202,06037185320,Los Angeles,Los Angeles,2831,1,1,0,1,1,0,1,1,1,5,2023,{F98B76C4-4AC4-45E4-8754-4C31BC1B4EAA},,,,
1203,06037481603,Los Angeles,Alhambra,3205,1,1,1,0,1,0,1,0,1,4,2023,{2F995B31-D937-452F-B6C2-B6E98A2E70C0},,,,
1204,06037481001,Los Angeles,Alhambra,4695,1,1,1,1,1,0,1,1,0,5,2023,{0F0EEC26-3F98-4BC3-8171-AE656F3E7287},,,,
1205,06037186401,Los Angeles,Los Angeles,3042,1,1,1,1,1,0,1,1,1,6,2023,{C5EAAA9F-5C4A-42F9-956B-5F13EEEBC155},,,,
1206,06037197200,Los Angeles,Los Angeles,3564,0,1,1,1,1,1,1,1,0,6,2023,{6C6C0503-F2C7-403C-872B-6D8A16ADC886},,,,
1207,06037197700,Los Angeles,Los Angeles,5078,1,1,1,1,1,0,1,1,1,6,2023,{CB671F9C-05ED-4047-9AEB-0A278A197F9A},,,,
1208,06037199110,Los Angeles,Los Angeles,2776,1,1,0,1,0,0,0,1,0,2,2023,{2BEDE07F-7BD1-4740-A822-CD9DA8C6DC50},,,,
1209,06037187102,Los Angeles,Los Angeles,4588,1,1,1,1,1,0,1,0,0,4,2023,{82D4C58F-6202-4DFD-8921-96A7A9E7ED77},,,,
1210,06037187200,Los Angeles,Los Angeles,2809,0,1,1,1,0,0,1,1,0,4,2023,{FE522B9C-8C73-4BE6-9C59-D63C61F78EB5},,,,
1211,06037503104,Los Angeles,Unincorporated,2600,1,1,1,0,1,1,1,1,0,5,2023,{0830678B-659F-4DC5-A006-80C383BD6A8A},,,,
1212,06037601501,Los Angeles,Unincorporated,3883,1,1,1,0,1,0,0,1,1,4,2023,{ABAC94EE-9516-411B-9367-E0FE7406B393},,,,
1213,06037482403,Los Angeles,Rosemead,3374,1,1,1,0,1,0,1,1,0,4,2023,{A3E7CF16-99B8-40F6-A709-98DA1F9F7A40},,,,
1214,06037404503,Los Angeles,Azusa,2812,0,1,1,1,0,0,1,1,1,5,2023,{5D281F03-9C1A-4C35-9BF8-B6AB4B5A6D0F},,,,
1215,06037433903,Los Angeles,El Monte,5305,1,1,1,0,1,1,1,1,0,5,2023,{D1F8F8CA-904F-4EEB-82AD-53E6E3446F12},,,,
1216,06037209105,Los Angeles,Los Angeles,3496,1,1,1,1,1,0,1,1,1,6,2023,{D10113A7-D5F7-4EA8-ABDB-071A8485E85B},,,,
1217,06037406903,Los Angeles,Unincorporated,8080,0,1,1,1,1,1,1,1,0,6,2023,{81BC4A70-0F0E-464F-A01D-1754A9DC00A9},,,,
1218,06037208001,Los Angeles,Los Angeles,2248,1,1,0,0,1,0,1,0,0,2,2023,{7DB2D6CF-1267-41CB-9344-14E466F6E2C5},,,,
1219,06037433505,Los Angeles,El Monte,4618,1,1,1,1,1,0,1,1,0,5,2023,{5E2D19F6-D033-4C2E-A1FF-A606C343869A},,,,
1220,06037402601,Los Angeles,Pomona,2941,1,1,1,1,1,1,1,1,1,7,2023,{92718153-F8BF-453B-96D2-AA4A47B494F5},,,,
1221,06037199801,Los Angeles,Los Angeles,3740,1,1,1,0,1,0,1,1,1,5,2023,{7FFD5ECE-CEEC-4459-A291-5B17DE8D1CD2},,,,
1222,06037404806,Los Angeles,Baldwin Park,6085,1,1,1,1,1,1,0,1,1,6,2023,{E44B0B1E-D4ED-43B9-A575-27AF4C7A2AAB},,,,
1223,06037433103,Los Angeles,El Monte,6836,1,1,1,0,1,0,1,1,1,5,2023,{5F270306-F3D0-4F06-9AC4-3D068C459A47},,,,
1224,06037199802,Los Angeles,Los Angeles,2207,1,1,1,1,1,0,1,1,0,5,2023,{5430FDB5-3D19-45E7-9663-70A8C79933F8},,,,
1225,06037208002,Los Angeles,Los Angeles,4545,1,1,1,0,1,0,1,1,0,4,2023,{9E8FB7C0-B9F7-408A-9695-E5E1E21B170F},,,,
1226,06037211124,Los Angeles,Los Angeles,4292,1,1,1,0,1,0,1,0,0,3,2023,{E0379470-365A-417D-8664-C1B60823E076},,,,
1227,06037199002,Los Angeles,Los Angeles,2714,1,1,0,1,1,0,1,1,0,4,2023,{F83D67D0-4AE6-48FA-852B-AE9127118B52},,,,
1228,06037406201,Los Angeles,West Covina,3698,1,1,1,1,1,1,1,1,0,6,2023,{E4371F78-E9B6-4693-A1E9-7B929371B1FE},,,,
1229,06037217101,Los Angeles,Los Angeles,2820,1,1,1,0,0,0,1,1,0,3,2023,{D788FAEA-3F99-4270-A623-454E0E9CF96A},,,,
1230,06037207304,Los Angeles,Los Angeles,2101,1,1,0,1,0,0,0,0,0,1,2023,{32486970-DBF3-4F9E-8938-EEC2D461BFE9},,,,
1231,06037192420,Los Angeles,Los Angeles,3657,1,1,0,0,1,0,1,0,0,2,2023,{4AA10EFD-95C9-4A91-A2D7-04CFFDF09240},,,,
1232,06037221302,Los Angeles,Los Angeles,3932,1,1,0,1,1,0,1,1,1,5,2023,{812365DB-3EB8-45B0-9916-7D562DF83999},,,,
1233,06037231500,Los Angeles,Los Angeles,5154,1,1,0,1,0,0,1,1,0,3,2023,{9198577E-67EF-44C6-9FC7-31D0F6C550B7},,,,
1234,06037432901,Los Angeles,Rosemead,4044,1,1,0,0,1,1,0,1,0,3,2023,{D54B621D-A3C5-44DB-92EC-07D802B2CCAD},,,,
1235,06037900804,Los Angeles,Lancaster,3979,1,1,1,1,0,1,1,1,1,6,2023,{D33826FF-AFA0-4C5D-A859-78A97C2A3FFE},,,,
1236,06037900805,Los Angeles,Lancaster,5592,1,0,1,1,0,1,1,1,1,6,2023,{6E3711B4-C221-44B3-A585-09E7CB3DC690},,,,
1237,06037900806,Los Angeles,Lancaster,4484,1,1,1,1,0,1,1,1,1,6,2023,{C6E0F648-B0C4-4FC5-8218-CB76755DA1CB},,,,
1238,06037302104,Los Angeles,Glendale,3768,1,0,1,0,1,0,1,0,1,4,2023,{8B664898-5528-457F-988F-345B1F6F04EB},,,,
1239,06037302201,Los Angeles,Glendale,3769,1,0,1,1,1,0,1,1,0,5,2023,{8600072A-0ED0-412D-A8C0-43FBFBB62289},,,,
1240,06037302301,Los Angeles,Glendale,3805,1,0,1,1,1,0,0,0,0,3,2023,{ECBEED2B-6557-4DDB-8E1F-6336F8E2472C},,,,
1241,06037910502,Los Angeles,Palmdale,4822,1,1,1,1,1,1,1,1,1,7,2023,{22DAAA96-BFD2-4F16-846D-72E123B07A57},,,,
1242,06037302302,Los Angeles,Glendale,5559,1,0,0,1,1,0,1,0,0,3,2023,{4A0FF509-E000-4BC8-B3E8-56F44C38B33C},,,,
1243,06037209106,Los Angeles,Los Angeles,2382,1,1,0,0,1,0,1,1,0,3,2023,{A048DDA6-74B4-4D72-9677-EE5DF539E7DE},,,,
1244,06037207307,Los Angeles,Los Angeles,1461,1,1,0,1,0,0,0,0,0,1,2023,{12BB81D8-3853-4A5C-AB78-D7BEFCB8DEA6},,,,
1245,06037481403,Los Angeles,San Gabriel,3337,1,1,0,1,1,1,1,1,1,6,2023,{37BAD35C-E347-483D-B7B7-C4FB24546457},,,,
1246,06037404804,Los Angeles,Baldwin Park,4396,1,1,1,0,1,0,1,1,1,5,2023,{E8C2CD46-D8FD-4375-BD28-7AF694DECF41},,,,
1247,06037481404,Los Angeles,San Gabriel,3874,0,1,1,0,1,1,1,1,0,5,2023,{ED5D2F91-5A17-475A-8E32-01ADAEF01724},,,,
1248,06037432001,Los Angeles,Temple City,2330,0,1,1,1,1,1,1,1,0,6,2023,{01896CD7-4076-4F5E-9ADD-D446F536B72D},,,,
1249,06037432002,Los Angeles,Temple City,4976,1,1,1,0,1,0,0,0,0,2,2023,{9D827A3D-941E-43C4-A838-C6BB70C33D38},,,,
1250,06037401707,Los Angeles,Pomona,8464,1,1,1,1,0,0,1,0,0,3,2023,{76598F05-0D9A-43CC-BCEB-610B1FD2E106},,,,
1251,06037190701,Los Angeles,Los Angeles,1551,1,0,1,1,1,0,1,0,1,5,2023,{A6E47D86-27C4-4527-BF2B-0FF0BD635205},,,,
1252,06037481203,Los Angeles,Unincorporated,6216,0,1,1,0,1,0,1,0,1,4,2023,{40EFCD9D-5AD5-4A66-9134-0EDDD8026BC0},,,,
1253,06037190302,Los Angeles,Los Angeles,2811,1,0,1,0,0,0,1,0,1,3,2023,{3D96FB83-1873-4DD8-BF68-11B98CEB826F},,,,
1254,06037900704,Los Angeles,Lancaster,3356,1,1,1,0,0,0,0,0,1,2,2023,{6D3E0342-265D-4648-81EC-D1E175F1F3C7},,,,
1255,06037404805,Los Angeles,Baldwin Park,2795,1,1,1,0,1,1,1,1,1,6,2023,{EC791C67-6FF7-41E8-B2A4-F53E9D466DF4},,,,
1256,06037404203,Los Angeles,Unincorporated,4391,1,1,0,0,0,0,0,0,1,1,2023,{B3EA9F3E-3280-41D0-83C4-269481A80923},,,,
1257,06037211123,Los Angeles,Los Angeles,1513,0,1,0,1,1,0,1,0,0,3,2023,{37233F51-B28E-42F9-B64E-130418541A6B},,,,
1258,06037199001,Los Angeles,Los Angeles,2083,1,1,1,1,1,0,1,1,0,5,2023,{C36C1E7C-60AB-4CCB-9042-BC72F124182C},,,,
1259,06037432501,Los Angeles,El Monte,4817,1,1,1,1,1,1,0,1,1,6,2023,{996DD93F-79C2-4151-91F2-5BF0A66C89AD},,,,
1260,06037113425,Los Angeles,Los Angeles,4561,1,1,1,0,0,0,1,1,1,4,2023,{742285ED-50D6-486F-9072-C5C234DB473F},,,,
1261,06037602512,Los Angeles,Unincorporated,2156,0,1,1,1,1,0,1,1,1,6,2023,{7255CFFB-3988-47B0-B8E7-C04849BCC097},,,,
1262,06037551802,Los Angeles,Downey,4297,0,1,1,1,0,0,1,0,1,4,2023,{F6E2F3DD-C262-4C58-AEC4-56D95822CD64},,,,
1263,06037602601,Los Angeles,Gardena,4626,0,1,1,1,0,0,1,0,1,4,2023,{89E4F0A4-7522-4385-8988-4F8B9A717E37},,,,
1264,06037553902,Los Angeles,Paramount,5768,1,1,1,0,0,1,0,1,1,4,2023,{44F16957-056F-4506-B02D-FFD5AA476313},,,,
1265,06037570304,Los Angeles,Long Beach,4968,1,1,1,0,0,0,1,1,1,4,2023,{045B8E32-4401-41B3-BDFA-AD96EA8795D1},,,,
1266,06037602510,Los Angeles,Hawthorne,3529,1,1,1,0,1,1,1,1,1,6,2023,{F712D1BD-EF30-44F6-B8E9-30CDE5AE6FDC},,,,
1267,06037604200,Los Angeles,Inglewood,5762,0,1,1,0,1,0,1,1,1,5,2023,{A63D6199-5E48-47E7-931C-3CAD0F85D737},,,,
1268,06037555300,Los Angeles,Norwalk,5015,1,1,1,1,0,1,1,1,1,6,2023,{6696A7B1-3C55-4806-856D-784E35DE4858},,,,
1269,06037602513,Los Angeles,Hawthorne,1642,1,1,1,0,0,0,1,1,1,4,2023,{ED10B980-78C1-4DE4-B286-EE90262B4FD8},,,,
1270,06037240901,Los Angeles,Los Angeles,3199,1,1,1,0,1,0,1,1,1,5,2023,{350B396E-B8D1-4E35-9FD4-BF2EC40EC4D6},,,,
1271,06065030101,Riverside,Riverside,1274,1,1,0,0,0,1,1,1,0,3,2023,{B368138F-C724-41EE-B395-B81A02A52A57},,,,
1272,06065030103,Riverside,Riverside,2032,1,1,1,1,1,0,0,1,0,4,2023,{A213A226-E25E-492C-B897-F7F5852CBA61},,,,
1273,06037408212,Los Angeles,Unincorporated,4936,0,1,1,1,1,1,1,0,0,5,2023,{6212610D-3FDF-4F85-AA1F-FFE2E070396A},,,,
1274,06037603706,Los Angeles,Unincorporated,3181,1,1,1,1,1,0,1,1,0,5,2023,{07C2E316-F6E7-4355-8CB0-C40439FD9B1E},,,,
1275,06037243002,Los Angeles,Los Angeles,2756,1,1,1,0,1,1,1,1,0,5,2023,{996AD57A-D482-41CB-97F8-71B95B4E4583},,,,
1276,06037240902,Los Angeles,Los Angeles,3834,1,1,1,0,1,0,1,1,1,5,2023,{2BE95AF0-4C61-4687-A97C-2479F1D868BA},,,,
1277,06037920047,Los Angeles,Santa Clarita,7982,1,1,1,0,1,1,1,1,1,6,2023,{63532778-7DD6-49A5-BECA-5F1879B2F182},,,,
1278,06037920046,Los Angeles,Santa Clarita,4033,1,1,1,1,0,0,1,0,1,4,2023,{4C6521DE-9C8F-400C-95BE-A19B7692DEA9},,,,
1279,06037920343,Los Angeles,Santa Clarita,4062,1,1,1,0,0,1,1,1,1,5,2023,{8A5C1D21-3514-4B65-A7CF-4EC853B37270},,,,
1280,06037920342,Los Angeles,Santa Clarita,3156,1,1,1,0,1,1,1,1,1,6,2023,{96F68064-6CD9-431A-B3D5-C165A07C89A2},,,,
1281,06037920341,Los Angeles,Santa Clarita,3384,1,1,1,0,1,1,1,1,1,6,2023,{18E3BCC6-0ADF-43E8-8CEF-6344AD599E1D},,,,
1282,06037920340,Los Angeles,Santa Clarita,3255,1,1,1,0,0,1,0,1,0,3,2023,{39B6A9D1-4328-423D-8CB5-9226F426CB35},,,,
1283,06037115203,Los Angeles,Los Angeles,2101,1,0,1,1,1,0,1,0,1,5,2023,{DD3A3F03-8941-4EF6-A2F0-1A0B58F107E4},,,,
1284,06065051100,Riverside,Moreno Valley,7068,1,1,1,0,0,1,1,0,1,4,2023,{AFB007B1-5AD1-4214-A614-ECC40EFAC977},,,,
1285,06065043512,Riverside,San Jacinto,7627,1,1,1,1,0,1,1,1,0,5,2023,{DB368D16-3F43-4A4E-95C8-705E6676F674},,,,
1286,06071002804,San Bernardino,Fontana,6106,1,1,1,0,1,1,0,1,1,5,2023,{C787357E-5AA6-48ED-9257-6104424C0DBF},,,,
1287,06071001503,San Bernardino,Ontario,4432,1,1,1,0,1,1,1,1,0,5,2023,{3A395254-5747-4D74-AB72-71C7BB27CE0C},,,,
1288,06111004304,Ventura,Port Hueneme,6558,1,1,1,1,1,1,1,1,0,6,2023,{7DE59611-243B-4ACD-8A7B-6EFA5F86F39C},,,,
1289,06111004710,Ventura,Oxnard,6507,1,1,1,0,1,1,0,1,1,5,2023,{51A12BB5-DEB5-4B6A-B6C9-0D36EEE9A7D6},,,,
1290,06111004505,Ventura,Oxnard,2506,1,1,1,0,1,1,1,1,1,6,2023,{634688C6-F97A-4F48-8A3B-C3531EF54CB2},,,,
1291,06037106113,Los Angeles,Los Angeles,3797,0,1,1,1,0,0,1,1,0,4,2023,{0FBA5658-A845-4FBA-9427-6156955B33C9},,,,
1292,06037106114,Los Angeles,Los Angeles,6658,1,1,1,0,0,0,1,1,1,4,2023,{3A58A2F6-944E-4B9A-97F2-AC3C9B476F48},,,,
1293,06037106403,Los Angeles,Los Angeles,3501,1,1,1,1,0,0,1,1,0,4,2023,{DA8F56B4-555C-47E8-9780-2D0C860A3040},,,,
1294,06065030104,Riverside,Riverside,7173,1,1,1,0,0,0,1,1,1,4,2023,{15DFF99C-9347-4857-BF63-F19CADD1052D},,,,
1295,06065031601,Riverside,Riverside,4569,1,1,1,0,1,1,1,1,1,6,2023,{934927BA-4590-4B6F-9994-5FD9AEF02D14},,,,
1296,06037104103,Los Angeles,Los Angeles,4204,0,1,1,1,0,0,1,1,0,4,2023,{BBF2F4AB-86E5-4F60-94B5-875A8A1463BA},,,,
1297,06037104105,Los Angeles,Los Angeles,5789,1,1,1,1,1,0,1,1,1,6,2023,{0FAC0884-39FF-41C4-A0F4-001629F5C062},,,,
1298,06065041101,Riverside,Riverside,5733,1,1,1,0,1,1,1,1,1,6,2023,{EAAD0425-533D-4916-9AE0-E96B2FB13823},,,,
1299,06065041102,Riverside,Riverside,4794,1,1,1,0,0,1,1,1,0,4,2023,{CEDD1A62-0A89-4B3F-A9C8-7FD887EB325D},,,,
1300,06065043821,Riverside,Beaumont,5435,1,1,1,0,0,1,1,0,1,4,2023,{795CB6AB-8CEF-4538-90DF-EC7DE697EAF6},,,,
1301,06065044518,Riverside,Unincorporated,6862,1,1,1,0,0,0,1,0,0,2,2023,{33D15190-BA5C-4EA7-B8A6-FB4DE2932E63},,,,
1302,06037106520,Los Angeles,Los Angeles,5861,0,1,1,0,0,0,1,1,1,4,2023,{005B6439-1BD3-4E9D-8F6A-16246D5B5F73},,,,
1303,06037106604,Los Angeles,Los Angeles,3749,0,1,1,1,1,0,1,1,0,5,2023,{AC4BD0AE-BA64-4C38-A6E7-87B409FD09E0},,,,
1304,06037910605,Los Angeles,Palmdale,5316,1,1,1,1,0,1,0,1,1,5,2023,{296225A2-B0E6-4F4D-BFAC-9C11C2E4691F},,,,
1305,06037910714,Los Angeles,Palmdale,3988,1,1,1,1,0,1,1,1,1,6,2023,{BA587D3C-B0EB-4370-9FF0-B92302387108},,,,
1306,06037570403,Los Angeles,Long Beach,4116,1,1,1,0,0,0,0,1,1,3,2023,{F775DFCC-678D-4108-9166-5AD0C572B796},,,,
1307,06037402801,Los Angeles,Pomona,4918,1,1,1,0,1,1,1,1,1,6,2023,{079F7255-7AA6-4362-A2CF-3583A60DFB1C},,,,
1308,06037404100,Los Angeles,Unincorporated,6076,1,1,1,0,0,1,1,1,1,5,2023,{FDBEF78D-92C1-4F04-B06A-4872BE1436F3},,,,
1309,06037404301,Los Angeles,Azusa,5631,1,1,1,0,0,1,1,1,1,5,2023,{B308314B-BAEC-46D6-B18A-EECFAC7D7026},,,,
1310,06037404302,Los Angeles,Azusa,2146,1,1,1,0,0,0,1,0,0,2,2023,{CB8F8D53-7CC5-42CC-BD04-1AB9C354DC7D},,,,
1311,06037404401,Los Angeles,Azusa,3779,0,1,1,1,0,1,1,1,0,5,2023,{28B272BC-D9B9-47DE-9736-15C11A05D2C9},,,,
1312,06037431600,Los Angeles,Arcadia,4072,0,1,1,0,1,0,1,0,1,4,2023,{7B7DAA7A-0774-4558-AE71-290C80413473},,,,
1313,06111000702,Ventura,Santa Paula,2907,0,1,1,1,1,0,1,1,0,5,2023,{50C3C7E7-3435-4EDB-9A91-F03841C5D473},,,,
1314,06037113234,Los Angeles,Los Angeles,5371,0,1,1,1,1,0,1,1,0,5,2023,{94570EF7-7DAE-4FE1-A4CC-D6223CC9A287},,,,
1315,06065041301,Riverside,Riverside,4012,1,1,1,0,1,1,0,1,1,5,2023,{848E1023-89AE-4390-8C18-882075315A5E},,,,
1316,06065041302,Riverside,Riverside,4175,1,1,1,1,1,1,0,1,0,5,2023,{77A84FBB-57B6-4CB5-A11B-34BFE72EC73E},,,,
1317,06065043266,Riverside,Temecula,5704,0,1,1,0,1,1,1,0,1,5,2023,{9E859099-F548-40BE-9E88-DC098C577957},,,,
1318,06065044931,Riverside,Cathedral City,2456,1,1,0,0,0,0,1,1,1,3,2023,{C0CA02AC-FF00-4FF3-8F3B-D74DD1FBDEFD},,,,
1319,06037402902,Los Angeles,Pomona,7282,1,1,1,1,1,1,1,1,0,6,2023,{AAA097FB-F3D7-4AAF-8CD9-CB8E80D62FE1},,,,
